INFO 2024-03-25 19:35:22,807 autoreload 10987 8144264896 Watching for file changes with StatReloader
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/views/generic/base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/django_react_roomscheduler/roomschedulerapi/views.py", line 247, in post
    dr = DataReader(request.data['file'])
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/django_react_roomscheduler/roomschedulerapi/DataReader/dataReader.py", line 91, in __init__
    self.data = pd.merge(self.courseData, self.classRoomData, how='left', on="Classroom Name")
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 170, in merge
    op = _MergeOperation(
         ^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 794, in __init__
    ) = self._get_merge_keys()
        ^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 1297, in _get_merge_keys
    right_keys.append(right._get_label_or_level_values(rk))
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/generic.py", line 1910, in _get_label_or_level_values
    raise KeyError(key)
KeyError: 'Classroom Name'
ERROR 2024-03-25 20:00:55,158 basehttp 11925 6198063104 "POST /load/ HTTP/1.1" 500 153471
ERROR 2024-03-25 20:01:29,444 log 11925 6198063104 Internal Server Error: /load/
Traceback (most recent call last):
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/django/views/generic/base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/django_react_roomscheduler/roomschedulerapi/views.py", line 247, in post
    dr = DataReader(request.data['file'])
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/django_react_roomscheduler/roomschedulerapi/DataReader/dataReader.py", line 91, in __init__
    self.data = pd.merge(self.courseData, self.classRoomData, how='left', on="Classroom Name")
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 170, in merge
    op = _MergeOperation(
         ^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 794, in __init__
    ) = self._get_merge_keys()
        ^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/reshape/merge.py", line 1297, in _get_merge_keys
    right_keys.append(right._get_label_or_level_values(rk))
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/olivermclane/CSSeniorProject-RoomScheduler/.venv/lib/python3.11/site-packages/pandas/core/generic.py", line 1910, in _get_label_or_level_values
    raise KeyError(key)
KeyError: 'Classroom Name'
ERROR 2024-03-25 20:01:29,446 basehttp 11925 6198063104 "POST /load/ HTTP/1.1" 500 153471
WARNING 2024-03-25 20:09:30,829 log 11925 6198063104 Unauthorized: /terms/
WARNING 2024-03-25 20:09:30,829 log 11925 6214889472 Unauthorized: /courses/
WARNING 2024-03-25 20:09:30,830 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 401 183
WARNING 2024-03-25 20:09:30,830 basehttp 11925 6214889472 "GET //courses/ HTTP/1.1" 401 183
INFO 2024-03-25 20:09:30,834 basehttp 11925 6214889472 "OPTIONS /login/refresh/ HTTP/1.1" 200 0
INFO 2024-03-25 20:09:30,955 basehttp 11925 6214889472 "POST /login/refresh/ HTTP/1.1" 200 483
WARNING 2024-03-25 20:09:30,962 log 11925 6231715840 Unauthorized: /terms/
WARNING 2024-03-25 20:09:30,963 basehttp 11925 6231715840 "GET /terms/ HTTP/1.1" 401 183
INFO 2024-03-25 20:09:30,984 views 11925 6198063104 Term accessed by root
INFO 2024-03-25 20:09:30,985 views 11925 6214889472 Courses accessed by root
INFO 2024-03-25 20:09:30,990 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 20:09:30,990 basehttp 11925 6198063104 - Broken pipe from ('127.0.0.1', 53329)
INFO 2024-03-25 20:09:35,688 views 11925 6198063104 Login attempt for user: o@mclane.cc
INFO 2024-03-25 20:09:35,852 views 11925 6198063104 Successful login for user: o@mclane.cc
INFO 2024-03-25 20:09:35,853 basehttp 11925 6198063104 "POST /login/ HTTP/1.1" 200 523
INFO 2024-03-25 20:09:36,127 views 11925 6231715840 Term accessed by root
INFO 2024-03-25 20:09:36,134 basehttp 11925 6231715840 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 20:09:36,154 views 11925 6198063104 Courses accessed by root
INFO 2024-03-25 20:09:38,172 basehttp 11925 6214889472 - Broken pipe from ('127.0.0.1', 53331)
INFO 2024-03-25 20:09:42,688 basehttp 11925 6198063104 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 20:11:10,981 views 11925 6198063104 Courses accessed by root
INFO 2024-03-25 20:11:19,165 basehttp 11925 6198063104 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 20:45:08,635 basehttp 11925 6198063104 "OPTIONS /terms/ HTTP/1.1" 200 0
INFO 2024-03-25 20:45:08,635 basehttp 11925 6214889472 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
WARNING 2024-03-25 20:45:08,651 log 11925 6198063104 Unauthorized: /terms/
WARNING 2024-03-25 20:45:08,656 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 401 183
INFO 2024-03-25 20:45:08,732 basehttp 11925 6231715840 "OPTIONS /login/refresh/ HTTP/1.1" 200 0
WARNING 2024-03-25 20:45:08,749 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 20:45:08,750 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
INFO 2024-03-25 20:45:08,911 basehttp 11925 6231715840 "POST /login/refresh/ HTTP/1.1" 200 483
WARNING 2024-03-25 20:45:08,916 log 11925 6214889472 Unauthorized: /terms/
WARNING 2024-03-25 20:45:08,916 basehttp 11925 6214889472 "GET /terms/ HTTP/1.1" 401 183
INFO 2024-03-25 20:45:08,931 views 11925 6198063104 Term accessed by root
INFO 2024-03-25 20:45:08,933 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 20:45:08,934 basehttp 11925 6198063104 - Broken pipe from ('127.0.0.1', 53581)
INFO 2024-03-25 20:45:14,997 basehttp 11925 6231715840 "OPTIONS /login/ HTTP/1.1" 200 0
INFO 2024-03-25 20:45:15,000 views 11925 6231715840 Login attempt for user: o@mclane.cc
INFO 2024-03-25 20:45:15,219 views 11925 6231715840 Successful login for user: o@mclane.cc
INFO 2024-03-25 20:45:15,220 basehttp 11925 6231715840 "POST /login/ HTTP/1.1" 200 523
INFO 2024-03-25 20:45:15,613 basehttp 11925 6231715840 "OPTIONS //courses/ HTTP/1.1" 200 0
INFO 2024-03-25 20:45:15,654 views 11925 6214889472 Term accessed by root
INFO 2024-03-25 20:45:15,661 views 11925 6231715840 Courses accessed by root
INFO 2024-03-25 20:45:15,664 basehttp 11925 6214889472 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 20:45:23,886 basehttp 11925 6231715840 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 20:48:44,920 basehttp 11925 6214889472 "OPTIONS /2/courses/ HTTP/1.1" 200 0
INFO 2024-03-25 20:48:44,933 views 11925 6198063104 Courses accessed by root
INFO 2024-03-25 20:48:44,955 views 11925 6214889472 Courses for term accessed by root
INFO 2024-03-25 20:48:46,873 basehttp 11925 6214889472 "GET /2/courses/ HTTP/1.1" 200 694479
INFO 2024-03-25 20:48:49,825 basehttp 11925 6198063104 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 22:28:04,386 basehttp 11925 6231715840 "OPTIONS /terms/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:04,387 basehttp 11925 6198063104 "OPTIONS /terms/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:04,387 basehttp 11925 6214889472 "OPTIONS //courses/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:04,389 basehttp 11925 6248542208 "OPTIONS //courses/ HTTP/1.1" 200 0
WARNING 2024-03-25 22:28:04,444 log 11925 6198063104 Unauthorized: /terms/
WARNING 2024-03-25 22:28:04,445 log 11925 6214889472 Unauthorized: /courses/
WARNING 2024-03-25 22:28:04,445 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 401 183
WARNING 2024-03-25 22:28:04,445 basehttp 11925 6214889472 "GET //courses/ HTTP/1.1" 401 183
WARNING 2024-03-25 22:28:04,447 log 11925 6231715840 Unauthorized: /terms/
WARNING 2024-03-25 22:28:04,448 log 11925 6248542208 Unauthorized: /courses/
INFO 2024-03-25 22:28:04,448 basehttp 11925 6214889472 "OPTIONS /login/refresh/ HTTP/1.1" 200 0
WARNING 2024-03-25 22:28:04,448 basehttp 11925 6231715840 "GET /terms/ HTTP/1.1" 401 183
WARNING 2024-03-25 22:28:04,449 basehttp 11925 6248542208 "GET //courses/ HTTP/1.1" 401 183
INFO 2024-03-25 22:28:04,632 basehttp 11925 6214889472 "POST /login/refresh/ HTTP/1.1" 200 483
INFO 2024-03-25 22:28:04,659 views 11925 6231715840 Term accessed by root
INFO 2024-03-25 22:28:04,659 views 11925 6214889472 Courses accessed by root
INFO 2024-03-25 22:28:04,661 basehttp 11925 6231715840 "GET /terms/ HTTP/1.1" 200 106
WARNING 2024-03-25 22:28:04,662 log 11925 6198063104 Unauthorized: /terms/
WARNING 2024-03-25 22:28:04,663 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 401 183
INFO 2024-03-25 22:28:06,197 basehttp 11925 6248542208 "OPTIONS /login/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:06,202 views 11925 6248542208 Login attempt for user: o@mclane.cc
INFO 2024-03-25 22:28:06,360 views 11925 6248542208 Successful login for user: o@mclane.cc
INFO 2024-03-25 22:28:06,361 basehttp 11925 6248542208 "POST /login/ HTTP/1.1" 200 523
INFO 2024-03-25 22:28:06,544 views 11925 6248542208 Courses accessed by root
INFO 2024-03-25 22:28:06,550 views 11925 6198063104 Term accessed by root
INFO 2024-03-25 22:28:06,565 basehttp 11925 6198063104 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 22:28:06,580 views 11925 6231715840 Term accessed by root
INFO 2024-03-25 22:28:06,583 basehttp 11925 6231715840 "GET /terms/ HTTP/1.1" 200 106
INFO 2024-03-25 22:28:09,304 basehttp 11925 6214889472 - Broken pipe from ('127.0.0.1', 53957)
INFO 2024-03-25 22:28:11,089 basehttp 11925 6248542208 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 22:28:11,096 views 11925 6198063104 Courses accessed by root
INFO 2024-03-25 22:28:13,723 basehttp 11925 6248542208 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,723 basehttp 11925 6231715840 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,724 basehttp 11925 6265368576 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,731 basehttp 11925 6282194944 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,731 basehttp 11925 6299021312 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,731 basehttp 11925 6248542208 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,733 basehttp 11925 6231715840 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,734 basehttp 11925 6265368576 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,737 basehttp 11925 6282194944 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,739 views 11925 6214889472 Term accessed by root
INFO 2024-03-25 22:28:13,739 basehttp 11925 6299021312 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,744 basehttp 11925 6248542208 "OPTIONS /classroom-courses// HTTP/1.1" 200 0
INFO 2024-03-25 22:28:13,753 basehttp 11925 6214889472 "GET /terms/ HTTP/1.1" 200 106
WARNING 2024-03-25 22:28:13,758 log 11925 6231715840 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,759 basehttp 11925 6231715840 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,762 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,763 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,767 log 11925 6231715840 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,767 basehttp 11925 6231715840 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,771 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,771 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,774 log 11925 6231715840 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,774 basehttp 11925 6231715840 "GET /classroom-courses// HTTP/1.1" 404 5625
INFO 2024-03-25 22:28:13,776 views 11925 6248542208 Term accessed by root
INFO 2024-03-25 22:28:13,778 basehttp 11925 6248542208 "GET /terms/ HTTP/1.1" 200 106
WARNING 2024-03-25 22:28:13,779 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,779 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,783 log 11925 6248542208 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,784 basehttp 11925 6248542208 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,787 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,788 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,791 log 11925 6248542208 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,791 basehttp 11925 6248542208 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,795 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,795 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,798 log 11925 6248542208 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,798 basehttp 11925 6248542208 "GET /classroom-courses// HTTP/1.1" 404 5625
WARNING 2024-03-25 22:28:13,802 log 11925 6214889472 Not Found: /classroom-courses//
WARNING 2024-03-25 22:28:13,802 basehttp 11925 6214889472 "GET /classroom-courses// HTTP/1.1" 404 5625
INFO 2024-03-25 22:28:18,325 basehttp 11925 6198063104 "GET //courses/ HTTP/1.1" 200 1560169
INFO 2024-03-25 22:28:18,848 views 11925 6214889472 Classrooms Term  accessed by root
INFO 2024-03-25 22:28:19,357 basehttp 11925 6214889472 "GET /2/classrooms/ HTTP/1.1" 200 54169
INFO 2024-03-25 22:28:27,625 basehttp 11925 6198063104 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,626 basehttp 11925 6231715840 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,626 basehttp 11925 6214889472 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,628 basehttp 11925 6248542208 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,629 basehttp 11925 6265368576 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,658 basehttp 11925 6265368576 "OPTIONS /classroom-courses/339/ HTTP/1.1" 200 0
INFO 2024-03-25 22:28:27,680 views 11925 6248542208 Classroom Courses accessed by root
INFO 2024-03-25 22:28:27,735 basehttp 11925 6248542208 "GET /classroom-courses/339/ HTTP/1.1" 200 9286
INFO 2024-03-25 22:28:27,760 views 11925 6265368576 Classroom Courses accessed by root
INFO 2024-03-25 22:28:27,820 basehttp 11925 6265368576 "GET /classroom-courses/339/ HTTP/1.1" 200 9286
INFO 2024-03-25 22:28:27,838 views 11925 6248542208 Classroom Courses accessed by root
INFO 2024-03-25 22:28:27,896 basehttp 11925 6248542208 "GET /classroom-courses/339/ HTTP/1.1" 200 9286
INFO 2024-03-25 22:28:27,916 views 11925 6265368576 Classroom Courses accessed by root
INFO 2024-03-25 22:28:27,978 basehttp 11925 6265368576 "GET /classroom-courses/339/ HTTP/1.1" 200 9286
INFO 2024-03-25 22:28:28,006 views 11925 6248542208 Classroom Courses accessed by root
INFO 2024-03-25 22:28:28,060 basehttp 11925 6248542208 "GET /classroom-courses/339/ HTTP/1.1" 200 9286
